,temperature,geometry
715629.0,,"POLYGON ((-105.8708333033333 27.87916667, -105.8708333033333 27.92083333, -105.9124999633333 27.92083333, -105.9124999633333 27.87916667, -105.8708333033333 27.87916667))"
715635.0,,"POLYGON ((-105.6208333033333 27.87916667, -105.6208333033333 27.92083333, -105.6624999633333 27.92083333, -105.6624999633333 27.87916667, -105.6208333033333 27.87916667))"
715637.0,,"POLYGON ((-105.53749997 27.87916667, -105.53749997 27.92083333, -105.57916663 27.92083333, -105.57916663 27.87916667, -105.53749997 27.87916667))"
715630.0,,"POLYGON ((-105.8291666366667 27.87916667, -105.8291666366667 27.92083333, -105.8708332966667 27.92083333, -105.8708332966667 27.87916667, -105.8291666366667 27.87916667))"
715633.0,,"POLYGON ((-105.7041666366667 27.87916667, -105.7041666366667 27.92083333, -105.7458332966667 27.92083333, -105.7458332966667 27.87916667, -105.7041666366667 27.87916667))"
715632.0,,"POLYGON ((-105.7458333033333 27.87916667, -105.7458333033333 27.92083333, -105.7874999633333 27.92083333, -105.7874999633333 27.87916667, -105.7458333033333 27.87916667))"
715638.0,,"POLYGON ((-105.4958333033333 27.87916667, -105.4958333033333 27.92083333, -105.5374999633333 27.92083333, -105.5374999633333 27.87916667, -105.4958333033333 27.87916667))"
715639.0,,"POLYGON ((-105.4541666366667 27.87916667, -105.4541666366667 27.92083333, -105.4958332966667 27.92083333, -105.4958332966667 27.87916667, -105.4541666366667 27.87916667))"
715631.0,,"POLYGON ((-105.78749997 27.87916667, -105.78749997 27.92083333, -105.82916663 27.92083333, -105.82916663 27.87916667, -105.78749997 27.87916667))"
715636.0,,"POLYGON ((-105.5791666366667 27.87916667, -105.5791666366667 27.92083333, -105.6208332966667 27.92083333, -105.6208332966667 27.87916667, -105.5791666366667 27.87916667))"
714248.0,,"POLYGON ((-105.66249997 27.92083333666667, -105.66249997 27.96249999666666, -105.70416663 27.96249999666666, -105.70416663 27.92083333666667, -105.66249997 27.92083333666667))"
714253.0,,"POLYGON ((-105.4541666366667 27.92083333666667, -105.4541666366667 27.96249999666666, -105.4958332966667 27.96249999666666, -105.4958332966667 27.92083333666667, -105.4541666366667 27.92083333666667))"
714246.0,,"POLYGON ((-105.7458333033333 27.92083333666667, -105.7458333033333 27.96249999666666, -105.7874999633333 27.96249999666666, -105.7874999633333 27.92083333666667, -105.7458333033333 27.92083333666667))"
714250.0,,"POLYGON ((-105.5791666366667 27.92083333666667, -105.5791666366667 27.96249999666666, -105.6208332966667 27.96249999666666, -105.6208332966667 27.92083333666667, -105.5791666366667 27.92083333666667))"
714244.0,,"POLYGON ((-105.8291666366667 27.92083333666667, -105.8291666366667 27.96249999666666, -105.8708332966667 27.96249999666666, -105.8708332966667 27.92083333666667, -105.8291666366667 27.92083333666667))"
714243.0,,"POLYGON ((-105.8708333033333 27.92083333666667, -105.8708333033333 27.96249999666666, -105.9124999633333 27.96249999666666, -105.9124999633333 27.92083333666667, -105.8708333033333 27.92083333666667))"
714251.0,,"POLYGON ((-105.53749997 27.92083333666667, -105.53749997 27.96249999666666, -105.57916663 27.96249999666666, -105.57916663 27.92083333666667, -105.53749997 27.92083333666667))"
714245.0,,"POLYGON ((-105.78749997 27.92083333666667, -105.78749997 27.96249999666666, -105.82916663 27.96249999666666, -105.82916663 27.92083333666667, -105.78749997 27.92083333666667))"
714254.0,,"POLYGON ((-105.41249997 27.92083333666667, -105.41249997 27.96249999666666, -105.45416663 27.96249999666666, -105.45416663 27.92083333666667, -105.41249997 27.92083333666667))"
714252.0,,"POLYGON ((-105.4958333033333 27.92083333666667, -105.4958333033333 27.96249999666666, -105.5374999633333 27.96249999666666, -105.5374999633333 27.92083333666667, -105.4958333033333 27.92083333666667))"
714247.0,,"POLYGON ((-105.7041666366667 27.92083333666667, -105.7041666366667 27.96249999666666, -105.7458332966667 27.96249999666666, -105.7458332966667 27.92083333666667, -105.7041666366667 27.92083333666667))"
714249.0,,"POLYGON ((-105.6208333033333 27.92083333666667, -105.6208333033333 27.96249999666666, -105.6624999633333 27.96249999666666, -105.6624999633333 27.92083333666667, -105.6208333033333 27.92083333666667))"
712860.0,,"POLYGON ((-105.7458333033333 27.96250000333334, -105.7458333033333 28.00416666333333, -105.7874999633333 28.00416666333333, -105.7874999633333 27.96250000333334, -105.7458333033333 27.96250000333334))"
712861.0,,"POLYGON ((-105.7041666366667 27.96250000333334, -105.7041666366667 28.00416666333333, -105.7458332966667 28.00416666333333, -105.7458332966667 27.96250000333334, -105.7041666366667 27.96250000333334))"
728118.0,,"POLYGON ((-105.2458333033333 27.50416667, -105.2458333033333 27.54583333, -105.2874999633333 27.54583333, -105.2874999633333 27.50416667, -105.2458333033333 27.50416667))"
728119.0,,"POLYGON ((-105.2041666366667 27.50416667, -105.2041666366667 27.54583333, -105.2458332966667 27.54583333, -105.2458332966667 27.50416667, -105.2041666366667 27.50416667))"
728122.0,,"POLYGON ((-105.0791666366667 27.50416667, -105.0791666366667 27.54583333, -105.1208332966667 27.54583333, -105.1208332966667 27.50416667, -105.0791666366667 27.50416667))"
728117.0,,"POLYGON ((-105.28749997 27.50416667, -105.28749997 27.54583333, -105.32916663 27.54583333, -105.32916663 27.50416667, -105.28749997 27.50416667))"
728127.0,,"POLYGON ((-104.8708333033333 27.50416667, -104.8708333033333 27.54583333, -104.9124999633333 27.54583333, -104.9124999633333 27.50416667, -104.8708333033333 27.50416667))"
726739.0,,"POLYGON ((-104.9541666366667 27.54583333666667, -104.9541666366667 27.58749999666666, -104.9958332966667 27.58749999666666, -104.9958332966667 27.54583333666667, -104.9541666366667 27.54583333666667))"
726733.0,,"POLYGON ((-105.2041666366667 27.54583333666667, -105.2041666366667 27.58749999666666, -105.2458332966667 27.58749999666666, -105.2458332966667 27.54583333666667, -105.2041666366667 27.54583333666667))"
726730.0,,"POLYGON ((-105.3291666366667 27.54583333666667, -105.3291666366667 27.58749999666666, -105.3708332966667 27.58749999666666, -105.3708332966667 27.54583333666667, -105.3291666366667 27.54583333666667))"
726734.0,,"POLYGON ((-105.16249997 27.54583333666667, -105.16249997 27.58749999666666, -105.20416663 27.58749999666666, -105.20416663 27.54583333666667, -105.16249997 27.54583333666667))"
726740.0,,"POLYGON ((-104.91249997 27.54583333666667, -104.91249997 27.58749999666666, -104.95416663 27.58749999666666, -104.95416663 27.54583333666667, -104.91249997 27.54583333666667))"
726738.0,,"POLYGON ((-104.9958333033333 27.54583333666667, -104.9958333033333 27.58749999666666, -105.0374999633333 27.58749999666666, -105.0374999633333 27.54583333666667, -104.9958333033333 27.54583333666667))"
726735.0,,"POLYGON ((-105.1208333033333 27.54583333666667, -105.1208333033333 27.58749999666666, -105.1624999633333 27.58749999666666, -105.1624999633333 27.54583333666667, -105.1208333033333 27.54583333666667))"
726731.0,,"POLYGON ((-105.28749997 27.54583333666667, -105.28749997 27.58749999666666, -105.32916663 27.58749999666666, -105.32916663 27.54583333666667, -105.28749997 27.54583333666667))"
726736.0,,"POLYGON ((-105.0791666366667 27.54583333666667, -105.0791666366667 27.58749999666666, -105.1208332966667 27.58749999666666, -105.1208332966667 27.54583333666667, -105.0791666366667 27.54583333666667))"
726737.0,,"POLYGON ((-105.03749997 27.54583333666667, -105.03749997 27.58749999666666, -105.07916663 27.58749999666666, -105.07916663 27.54583333666667, -105.03749997 27.54583333666667))"
726732.0,,"POLYGON ((-105.2458333033333 27.54583333666667, -105.2458333033333 27.58749999666666, -105.2874999633333 27.58749999666666, -105.2874999633333 27.54583333666667, -105.2458333033333 27.54583333666667))"
726741.0,,"POLYGON ((-104.8708333033333 27.54583333666667, -104.8708333033333 27.58749999666666, -104.9124999633333 27.58749999666666, -104.9124999633333 27.54583333666667, -104.8708333033333 27.54583333666667))"
725346.0,,"POLYGON ((-105.2458333033333 27.58750000333334, -105.2458333033333 27.62916666333333, -105.2874999633333 27.62916666333333, -105.2874999633333 27.58750000333334, -105.2458333033333 27.58750000333334))"
725344.0,,"POLYGON ((-105.3291666366667 27.58750000333334, -105.3291666366667 27.62916666333333, -105.3708332966667 27.62916666333333, -105.3708332966667 27.58750000333334, -105.3291666366667 27.58750000333334))"
725343.0,,"POLYGON ((-105.3708333033333 27.58750000333334, -105.3708333033333 27.62916666333333, -105.4124999633333 27.62916666333333, -105.4124999633333 27.58750000333334, -105.3708333033333 27.58750000333334))"
725345.0,,"POLYGON ((-105.28749997 27.58750000333334, -105.28749997 27.62916666333333, -105.32916663 27.62916666333333, -105.32916663 27.58750000333334, -105.28749997 27.58750000333334))"
725355.0,,"POLYGON ((-104.8708333033333 27.58750000333334, -104.8708333033333 27.62916666333333, -104.9124999633333 27.62916666333333, -104.9124999633333 27.58750000333334, -104.8708333033333 27.58750000333334))"
725354.0,,"POLYGON ((-104.91249997 27.58750000333334, -104.91249997 27.62916666333333, -104.95416663 27.62916666333333, -104.95416663 27.58750000333334, -104.91249997 27.58750000333334))"
725353.0,,"POLYGON ((-104.9541666366667 27.58750000333334, -104.9541666366667 27.62916666333333, -104.9958332966667 27.62916666333333, -104.9958332966667 27.58750000333334, -104.9541666366667 27.58750000333334))"
725348.0,,"POLYGON ((-105.16249997 27.58750000333334, -105.16249997 27.62916666333333, -105.20416663 27.62916666333333, -105.20416663 27.58750000333334, -105.16249997 27.58750000333334))"
725347.0,,"POLYGON ((-105.2041666366667 27.58750000333334, -105.2041666366667 27.62916666333333, -105.2458332966667 27.62916666333333, -105.2458332966667 27.58750000333334, -105.2041666366667 27.58750000333334))"
725351.0,,"POLYGON ((-105.03749997 27.58750000333334, -105.03749997 27.62916666333333, -105.07916663 27.62916666333333, -105.07916663 27.58750000333334, -105.03749997 27.58750000333334))"
725352.0,,"POLYGON ((-104.9958333033333 27.58750000333334, -104.9958333033333 27.62916666333333, -105.0374999633333 27.62916666333333, -105.0374999633333 27.58750000333334, -104.9958333033333 27.58750000333334))"
725350.0,,"POLYGON ((-105.0791666366667 27.58750000333334, -105.0791666366667 27.62916666333333, -105.1208332966667 27.62916666333333, -105.1208332966667 27.58750000333334, -105.0791666366667 27.58750000333334))"
725349.0,,"POLYGON ((-105.1208333033333 27.58750000333334, -105.1208333033333 27.62916666333333, -105.1624999633333 27.62916666333333, -105.1624999633333 27.58750000333334, -105.1208333033333 27.58750000333334))"
723967.0,,"POLYGON ((-104.9541666366667 27.62916667, -104.9541666366667 27.67083333, -104.9958332966667 27.67083333, -104.9958332966667 27.62916667, -104.9541666366667 27.62916667))"
723957.0,,"POLYGON ((-105.3708333033333 27.62916667, -105.3708333033333 27.67083333, -105.4124999633333 27.67083333, -105.4124999633333 27.62916667, -105.3708333033333 27.62916667))"
723968.0,,"POLYGON ((-104.91249997 27.62916667, -104.91249997 27.67083333, -104.95416663 27.67083333, -104.95416663 27.62916667, -104.91249997 27.62916667))"
723961.0,,"POLYGON ((-105.2041666366667 27.62916667, -105.2041666366667 27.67083333, -105.2458332966667 27.67083333, -105.2458332966667 27.62916667, -105.2041666366667 27.62916667))"
723965.0,,"POLYGON ((-105.03749997 27.62916667, -105.03749997 27.67083333, -105.07916663 27.67083333, -105.07916663 27.62916667, -105.03749997 27.62916667))"
723962.0,,"POLYGON ((-105.16249997 27.62916667, -105.16249997 27.67083333, -105.20416663 27.67083333, -105.20416663 27.62916667, -105.16249997 27.62916667))"
723963.0,,"POLYGON ((-105.1208333033333 27.62916667, -105.1208333033333 27.67083333, -105.1624999633333 27.67083333, -105.1624999633333 27.62916667, -105.1208333033333 27.62916667))"
723959.0,,"POLYGON ((-105.28749997 27.62916667, -105.28749997 27.67083333, -105.32916663 27.67083333, -105.32916663 27.62916667, -105.28749997 27.62916667))"
723964.0,,"POLYGON ((-105.0791666366667 27.62916667, -105.0791666366667 27.67083333, -105.1208332966667 27.67083333, -105.1208332966667 27.62916667, -105.0791666366667 27.62916667))"
723958.0,,"POLYGON ((-105.3291666366667 27.62916667, -105.3291666366667 27.67083333, -105.3708332966667 27.67083333, -105.3708332966667 27.62916667, -105.3291666366667 27.62916667))"
723966.0,,"POLYGON ((-104.9958333033333 27.62916667, -104.9958333033333 27.67083333, -105.0374999633333 27.67083333, -105.0374999633333 27.62916667, -104.9958333033333 27.62916667))"
723960.0,,"POLYGON ((-105.2458333033333 27.62916667, -105.2458333033333 27.67083333, -105.2874999633333 27.67083333, -105.2874999633333 27.62916667, -105.2458333033333 27.62916667))"
722577.0,,"POLYGON ((-105.1208333033333 27.67083333666667, -105.1208333033333 27.71249999666666, -105.1624999633333 27.71249999666666, -105.1624999633333 27.67083333666667, -105.1208333033333 27.67083333666667))"
722578.0,,"POLYGON ((-105.0791666366667 27.67083333666667, -105.0791666366667 27.71249999666666, -105.1208332966667 27.71249999666666, -105.1208332966667 27.67083333666667, -105.0791666366667 27.67083333666667))"
722576.0,,"POLYGON ((-105.16249997 27.67083333666667, -105.16249997 27.71249999666666, -105.20416663 27.71249999666666, -105.20416663 27.67083333666667, -105.16249997 27.67083333666667))"
722580.0,,"POLYGON ((-104.9958333033333 27.67083333666667, -104.9958333033333 27.71249999666666, -105.0374999633333 27.71249999666666, -105.0374999633333 27.67083333666667, -104.9958333033333 27.67083333666667))"
722574.0,,"POLYGON ((-105.2458333033333 27.67083333666667, -105.2458333033333 27.71249999666666, -105.2874999633333 27.71249999666666, -105.2874999633333 27.67083333666667, -105.2458333033333 27.67083333666667))"
722581.0,,"POLYGON ((-104.9541666366667 27.67083333666667, -104.9541666366667 27.71249999666666, -104.9958332966667 27.71249999666666, -104.9958332966667 27.67083333666667, -104.9541666366667 27.67083333666667))"
722573.0,,"POLYGON ((-105.28749997 27.67083333666667, -105.28749997 27.71249999666666, -105.32916663 27.71249999666666, -105.32916663 27.67083333666667, -105.28749997 27.67083333666667))"
722575.0,,"POLYGON ((-105.2041666366667 27.67083333666667, -105.2041666366667 27.71249999666666, -105.2458332966667 27.71249999666666, -105.2458332966667 27.67083333666667, -105.2041666366667 27.67083333666667))"
722572.0,,"POLYGON ((-105.3291666366667 27.67083333666667, -105.3291666366667 27.71249999666666, -105.3708332966667 27.71249999666666, -105.3708332966667 27.67083333666667, -105.3291666366667 27.67083333666667))"
722579.0,,"POLYGON ((-105.03749997 27.67083333666667, -105.03749997 27.71249999666666, -105.07916663 27.71249999666666, -105.07916663 27.67083333666667, -105.03749997 27.67083333666667))"
722571.0,,"POLYGON ((-105.3708333033333 27.67083333666667, -105.3708333033333 27.71249999666666, -105.4124999633333 27.71249999666666, -105.4124999633333 27.67083333666667, -105.3708333033333 27.67083333666667))"
721190.0,,"POLYGON ((-105.16249997 27.71250000333334, -105.16249997 27.75416666333333, -105.20416663 27.75416666333333, -105.20416663 27.71250000333334, -105.16249997 27.71250000333334))"
721185.0,,"POLYGON ((-105.3708333033333 27.71250000333334, -105.3708333033333 27.75416666333333, -105.4124999633333 27.75416666333333, -105.4124999633333 27.71250000333334, -105.3708333033333 27.71250000333334))"
721189.0,,"POLYGON ((-105.2041666366667 27.71250000333334, -105.2041666366667 27.75416666333333, -105.2458332966667 27.75416666333333, -105.2458332966667 27.71250000333334, -105.2041666366667 27.71250000333334))"
721187.0,,"POLYGON ((-105.28749997 27.71250000333334, -105.28749997 27.75416666333333, -105.32916663 27.75416666333333, -105.32916663 27.71250000333334, -105.28749997 27.71250000333334))"
721192.0,,"POLYGON ((-105.0791666366667 27.71250000333334, -105.0791666366667 27.75416666333333, -105.1208332966667 27.75416666333333, -105.1208332966667 27.71250000333334, -105.0791666366667 27.71250000333334))"
721195.0,,"POLYGON ((-104.9541666366667 27.71250000333334, -104.9541666366667 27.75416666333333, -104.9958332966667 27.75416666333333, -104.9958332966667 27.71250000333334, -104.9541666366667 27.71250000333334))"
